Date,RELIANCE_sentiment,HDFCBANK_sentiment,INFY_sentiment,M&M_sentiment,BHARTIARTL_sentiment,HUL_sentiment
2021-05-12,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-13,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-14,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-17,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-18,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-19,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-20,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-21,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-24,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-25,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-26,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-27,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-28,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-05-31,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-01,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-02,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-03,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-04,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-07,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-08,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-09,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-10,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-11,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-14,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-15,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-16,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-17,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-18,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-21,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-22,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-23,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-24,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-25,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-28,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-29,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-06-30,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-01,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-02,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-05,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-06,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-07,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-08,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-09,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-12,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-13,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-14,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-15,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-16,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-19,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-20,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-21,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-22,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-23,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-26,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-27,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-28,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-29,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-07-30,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-02,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-03,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-04,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-05,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-06,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-09,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-10,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-11,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-12,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-13,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-16,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-17,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-18,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-19,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-20,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-23,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-24,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-25,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-26,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-27,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-30,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-08-31,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-01,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-02,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-03,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-06,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-07,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-08,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-09,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-10,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-13,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-14,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-15,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-16,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-17,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-20,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-21,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-22,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-23,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-24,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-27,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-28,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-29,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-09-30,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-10-01,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-10-04,0.18635708093643188,0.0,0.8046759366989136,-0.9657997488975525,0.0,0.08575797080993652
2021-10-05,0.18635708093643188,0.0,0.8840892910957336,0.0,0.0,0.0
2021-10-06,0.8329527974128723,0.17648494243621826,-0.9443953633308411,-0.007903669561658586,0.0,0.0
2021-10-07,0.8329527974128723,0.7066408693790436,-0.9443953633308411,0.4663647413253784,0.0,0.0
2021-10-08,0.8329527974128723,0.42401620745658875,0.0,0.9094489812850952,0.0,0.0
2021-10-11,-0.8354435563087463,-0.13034663200378419,0.0,0.0,0.0,0.0
2021-10-12,0.4268420860171318,0.0,0.0,0.220058004061381,0.0,0.0
2021-10-13,0.0,0.0,0.9352647662162781,0.18331928551197052,0.0,0.7929506599903107
2021-10-14,0.6624834537506104,0.0,0.7416637696717915,0.675278815958235,0.0,0.7929506599903107
2021-10-15,0.6624834537506104,0.7467131242156029,0.5841039836406707,0.4341110289096832,0.0,0.0
2021-10-18,0.6624834537506104,0.6859964827696482,0.5841039836406707,0.4341110289096832,0.0,0.0
2021-10-19,0.6067273020744324,0.6688515203339713,0.8680400252342224,0.4341110289096832,0.0,0.0
2021-10-20,0.0,-0.7596652592931475,0.8583202362060547,0.0,0.0,0.3628309883854606
2021-10-21,0.10687927638783175,-0.7596652592931475,0.0,0.18549536168575287,0.0,-0.8334098339080811
2021-10-22,-0.26530701699464215,0.7000848352909088,0.21523728966712952,0.0,0.0,0.4397485852241516
2021-10-25,0.2053620566924413,0.6554577946662903,0.21523728966712952,-0.03432195294987072,0.0,0.3798524379730225
2021-10-26,-0.9707969427108765,-0.01611954825265067,-0.0712299644947052,0.0,0.0,0.3506048023700714
2021-10-27,-0.9707969427108765,0.0,0.34751264407084537,0.0,0.0,0.7135070860385895
2021-10-28,-0.4617016911506653,-0.8825656175613403,0.3322785198688507,0.0,0.0,0.0
2021-10-29,-0.4617016911506653,-0.9047367572784424,0.1078219935297966,0.0,0.0,-0.05065614926187616
2021-11-01,-0.4617016911506653,-0.9571448564529419,0.6380905508995056,0.0,0.0,-0.1498170793056488
2021-11-02,0.0,0.0,0.0,-0.4396521494938777,0.0,0.3050035834312439
2021-11-03,-0.9588611125946045,0.8887707889080048,0.0,0.0,0.0,0.9305439591407776
2021-11-04,-0.9588611125946045,-0.6830245107412338,0.4883366644382477,0.0,0.0,0.9305439591407776
2021-11-05,-0.9588611125946045,-0.6830245107412338,0.4883366644382477,0.5985774795214335,0.0,0.9305439591407776
2021-11-08,0.0,-0.6830245107412338,0.4883366644382477,0.5985774795214335,0.0,0.9305439591407776
2021-11-09,-0.1722570856412252,0.2104505499204,0.8680400252342224,0.45902252197265625,0.0,0.9305439591407776
2021-11-10,-0.1722570856412252,0.7823314070701599,0.0,0.33745694637298584,0.0,0.3928069770336151
2021-11-11,-0.1722570856412252,0.7823314070701599,0.0,0.3851827581723531,0.0,-0.9688056111335754
2021-11-12,0.910321444272995,0.662179172039032,0.0,-0.02425283193588257,0.0,-0.9688056111335754
2021-11-15,0.910321444272995,0.0,0.806617259979248,0.0,0.0,0.021883457899093628
2021-11-16,0.910321444272995,0.7628338762692043,0.0,-0.060979679226875305,0.0,0.021883457899093628
2021-11-17,-0.956749439239502,0.0,0.16721896330515543,0.26669567823410034,0.0,0.021883457899093628
2021-11-18,-0.9608428180217743,0.0,0.190685240427653,0.0,0.0,0.021883457899093628
2021-11-19,0.8982840776443481,0.0,0.2761005262533824,-0.14796209335327148,0.0,0.021883457899093628
2021-11-22,0.8982840776443481,-0.8823704123497009,0.0,-0.14796209335327148,0.0,0.021883457899093628
2021-11-23,-0.4518332878748576,0.0,0.0,-0.4771631360054016,0.0,0.021883457899093628
2021-11-24,-0.9526128470897675,0.7158791025479635,0.0,-0.9680431485176086,0.0,0.5989216089248657
2021-11-25,0.0,0.6682137846946716,0.0,0.324895977973938,0.0,0.5989216089248657
2021-11-26,0.5886375241809421,0.6682137846946716,0.0,0.2845165729522705,0.0,0.8956817189852396
2021-11-29,-0.9534648060798645,0.0,0.0,0.47191768884658813,0.0,0.4450363218784332
2021-11-30,0.047428164217207164,0.0,0.0,0.47191768884658813,0.0,0.0
2021-12-01,0.047428164217207164,0.0,0.5298766076564789,0.12720870971679688,0.0,0.0
2021-12-02,0.0,0.0,0.798377584327351,-0.45978649304463315,0.0,0.0
2021-12-03,0.09637132287025452,0.15739203989505768,0.11835564176241557,0.18382951617240906,0.0,0.22884050011634827
2021-12-06,-0.822490930557251,0.2528519034385681,0.5385744373003641,0.18382951617240906,0.0,0.4460400938987732
2021-12-07,-0.5655628442764282,0.0,0.0,-0.4430771768093109,0.0,0.0
2021-12-08,0.2592085666126675,0.0,0.656100869178772,-0.4430771768093109,0.0,0.180949068069458
2021-12-09,0.2500434603009905,0.0,0.4969470128417015,0.7871799618005753,0.0,0.5510445237159729
2021-12-10,0.8281855583190918,0.44854477047920227,0.26712604363759357,0.5134073694547018,0.0,0.9510671496391296
2021-12-13,0.8281855583190918,0.44854477047920227,0.6185796856880188,-0.9660885035991669,0.0,0.14852930199016223
2021-12-14,0.0,-0.09758681058883667,0.6185796856880188,-0.4810499995946884,0.0,0.0
2021-12-15,-0.47324806451797485,-0.4097766876220703,0.6888851821422577,-0.7431670427322388,0.0,0.0
2021-12-16,0.26672327518463135,0.17603341738382974,0.0,-0.07885482907295227,0.0,0.0
2021-12-17,-0.5477968454360962,0.17603341738382974,0.6640293717384338,0.7610186040401459,0.0,0.30767981211344403
2021-12-20,-0.9515482783317566,-0.32263781627019245,-0.4757741391658783,0.7610186040401459,0.0,-0.8564676642417908
2021-12-21,-0.8721867799758911,-0.32263781627019245,0.7808333039283752,0.8744054287672043,0.0,0.0
2021-12-22,0.0,-0.32263781627019245,0.7808333039283752,0.8744054287672043,0.0,0.0
2021-12-23,0.38238052810941425,-0.32263781627019245,0.0,0.4366142153739929,0.0,0.0
2021-12-24,0.38238052810941425,-0.8180785179138184,0.9291104078292847,0.4366142153739929,0.0,0.0
2021-12-27,0.38238052810941425,0.4257326126098633,0.9126583337783813,-0.95697420835495,0.0,0.0
2021-12-28,-0.32009969154993695,0.34697726037767196,0.0,-0.95697420835495,0.0,0.0
2021-12-29,0.0,0.0,0.0,0.625381350517273,0.0,0.0
2021-12-30,0.0,0.0,0.0,-0.1637810319662094,0.0,0.0
2021-12-31,-0.7186700999736786,-0.6178684234619141,0.0,-0.1637810319662094,0.0,-0.8496192693710327
2022-01-03,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-04,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-05,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-06,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-07,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-10,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-11,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-12,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-13,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-14,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-17,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-18,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-19,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-20,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-21,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-24,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-25,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-26,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-27,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-28,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-01-31,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-01,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-02,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-03,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-04,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-07,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-08,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-09,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-10,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-11,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-14,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-15,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-16,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-17,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-18,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-21,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-22,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-23,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-24,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-25,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-02-28,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-01,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-02,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-03,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-04,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-07,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-08,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-09,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-10,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-11,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-14,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-15,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-16,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-17,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-18,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-21,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-22,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-23,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-24,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-25,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-28,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-29,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-30,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-03-31,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-01,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-04,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-05,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-06,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-07,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-08,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-11,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-12,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-13,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-14,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-15,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-18,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-19,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-20,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-21,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-22,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-25,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-26,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-27,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-28,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-04-29,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-02,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-03,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-04,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-05,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-06,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-09,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-10,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-11,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-12,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-13,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-16,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-17,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-18,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-19,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-20,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-23,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-24,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-25,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-26,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-27,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-30,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-05-31,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-01,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-02,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-03,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-06,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-07,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-08,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-09,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-10,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-13,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-14,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-15,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-16,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-17,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-20,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-21,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-22,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-23,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-24,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-27,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-28,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-29,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-30,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-01,0.3460557162761688,0.0,0.0,0.0,0.0,0.9172748923301697
