date,headline,url
2020-11-18,Mahindra to revive BSA British classic motorcycles : Classic Legends to retail Jawa & BSA,https://www.financialexpress.com/auto/bike-news/mahindra-bsa-classsic-legends-jawa-yezdi-british-classic-motorcycles-electric-bsa-bike-electric-bikes/2130909/
2020-11-05,Mahindra & Mahindra Financial Services Ltd extends gains,https://www.business-standard.com/article/news-cm/mahindra-mahindra-financial-services-ltd-extends-gains-120110500647_1.html
2020-11-06,Mahindra & Mahindra Ltd in demand | Business Standard News,https://www.business-standard.com/article/news-cm/mahindra-mahindra-ltd-in-demand-120110600789_1.html
2020-11-24,M & M uses Dassault Systemes solutions to improve vehicle design,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=774776
2020-12-25,Official : Mahindra Roxor Is NOT A Jeep Wrangler Copycat,https://carbuzz.com/news/official-mahindra-roxor-is-not-a-jeep-wrangler-copycat
2020-10-02,"In pics : Mahindra unveils all - new Thar , price starts at Rs 9 . 8 lakh",https://www.business-standard.com/article/automobile/in-pics-mahindra-unveils-all-new-thar-price-starts-at-rs-9-8-lakh-120100200874_1.html
2020-10-02,Much - awaited SUV Mahindra Thar 2020 launched for Rs 9 . 80 lakh in India,https://www.moneycontrol.com/news/technology/auto/much-awaited-suv-mahindra-thar-2020-launched-for-rs-9-80-lakh-in-india-5914701.html
2020-11-02,"Mahindra & Mahindra Domestic Sales Rise 1 % In October , Shares Gain",https://www.ndtv.com/business/mahindra-mahindra-domestic-sales-rise-1-in-october-shares-gain-2319454?pfrom=Marketss_profit2016
2020-11-27,"Top stocks to watch M & M , Gillette , AU Small Finance Bank , JSW Steel , CG Power , and others",https://www.businessinsider.in/stock-market/news/top-stocks-to-watch-mm-gillette-au-small-finance-bank-jsw-steel-cg-power-and-others/articleshow/79438446.cms
2020-12-07,Copycat Jeep Wrangler Crash Test Scores Are Better Than You Think,https://carbuzz.com/news/copycat-jeep-wranglers-crash-test-scores-are-better-than-you-think
2020-12-24,Year - end discounts of up to Rs 3 . 06 lakh : Check out lucrative car deals by various automakers,https://zeenews.india.com/automobile/year-end-discounts-of-up-to-rs-3-06-lakh-check-out-lucrative-car-deals-by-various-automakers-2332656.html
2020-12-15,Mahindra to increase price of passenger and commercial vehicles from January 1,https://www.indiatoday.in/auto/latest-auto-news/story/mahindra-to-increase-price-of-passenger-and-commercial-vehicles-from-january-1-1749816-2020-12-15
2020-12-22,"South Korean Automaker SsangYong Goes Bankrupt , Mahindra Considers Sale",https://www.autoevolution.com/news/south-korean-automaker-ssangyong-goes-bankrupt-mahindra-considers-sale-153466.html
2020-11-01,"Mahindra tractor sales up 2 per cent to 46 , 558 units in October",https://economictimes.indiatimes.com/industry/auto/lcv-hcv/mahindra-tractor-sales-up-2-per-cent-to-46558-units-in-october/articleshow/78981705.cms
2020-10-02,"India Mahindra launches 2nd generation SUV at USD 13 , 355 - 18 , 738 price range - Xinhua",http://www.xinhuanet.com/english/2020-10/02/c_139414875.htm
2020-10-06,"Mahindra all - new Thar SUV crosses 9 , 000 bookings in 4 days",https://www.moneycontrol.com/news/technology/auto/mahindras-all-new-thar-suv-crosses-9000-bookings-in-4-days-5929121.html
2020-10-06,"Mahindra Thar SUV surpasses 9 , 000 bookings since launch",https://www.businesstoday.in/sectors/auto/mahindra-thar-suv-surpasses-9000-bookings-since-launch/story/417968.html
2020-12-15,"Mahindra to hike passenger , commercial vehicle prices from Jan 1",https://www.businesstoday.in/current/corporate/mahindra-to-hike-passenger-commercial-vehicle-prices-from-jan-1/story/425001.html
2020-10-29,Mahindra eKUV100 launch in next three months : What the electric crossover will offer,https://www.financialexpress.com/auto/electric-vehicles/mahindra-ekuv100-to-be-launch-in-the-next-three-months-what-the-electric-crossover-will-offer-tata-nexon-ev-electric-ekuv-100-price-specs-features-interiro-launch-date/2116484/
2020-10-06,"Mahindra all - new Thar SUV crosses 9 , 000 bookings in 4 days",https://www.dailyexcelsior.com/mahindras-all-new-thar-suv-crosses-9000-bookings-in-4-days/
2020-11-05,"New Mahindra Thar Waiting Period Goes up to 7 Months , Bookings Cross 20 , 000 Mark within a Month",https://www.news18.com/news/auto/new-mahindra-thar-waiting-period-goes-up-to-7-months-bookings-cross-20000-mark-within-a-month-3043715.html
2020-11-18,"Share Market Updates : Sensex , Nifty End At Record Highs Led By L & T , Tata Motors",https://www.ndtv.com/business/share-market-updates-sensex-nifty-end-at-record-highs-led-by-l-t-tata-motors-2326876
2020-11-18,"Share Market Updates : Sensex , Nifty End At Record Highs Led By L & T , Tata Motors",https://www.ndtv.com/business/share-market-updates-sensex-nifty-end-at-record-highs-led-by-l-t-tata-motors-2326876?pfrom=Marketss_profit2016
2020-11-18,M & M share hits 52 - week high as firm to make new K2 series tractors,https://www.businesstoday.in/markets/company-stock/mahindra-mahindra-share-rises-new-k2-series-tractors/story/422285.html
2020-10-19,"Mahindra Thar News : 2020 Mahindra Thar crosses 15 , 000 bookings , automatic in demand |",https://timesofindia.indiatimes.com/auto/cars/2020-mahindra-thar-crosses-15000-bookings-automatic-in-demand/articleshow/78746376.cms
2020-11-04,"Mahindra Thar crosses 20 , 000 booking mark , waiting period ranges between 5 - 7 months",https://economictimes.indiatimes.com/industry/auto/cars-uvs/mahindra-thar-crosses-20000-booking-mark-waiting-period-ranges-between-5-7-months/articleshow/79040657.cms
2020-12-10,Rajan Wadhera returns to Mahindra as joint CEO of Classic Legends,https://www.autocarindia.com/bike-news/classic-legends-appoints-rajan-wadhera-as-joint-ceo-419397
2020-10-21,Reliance Research - R Long Short - Mahindra & Mahindra Financial Services : Directional Long,http://www.equitybulls.com/admin/news2006/news_det.asp?id=275734
2020-12-10,"Companies allowing employees cash compensation , roll over of unused leaves in 2020",https://economictimes.indiatimes.com/tech/tech-bytes/leave-behind-2020-not-your-leaves/articleshow/79658272.cms
2020-12-15,Mahindra & Mahindra to hike vehicle prices from January,https://economictimes.indiatimes.com/industry/auto/auto-news/mahindra-mahindra-to-hike-vehicle-prices-from-january/articleshow/79741560.cms
2020-12-10,These 3 NBFCs might be ineligible to pay dividend under RBI new proposal,https://economictimes.indiatimes.com/markets/stocks/news/these-3-nbfcs-might-not-be-able-to-pay-dividend-under-rbis-new-proposal/articleshow/79662662.cms
2020-12-22,Mahindra & Mahindra Unit SsangYong files for bankruptcy,https://www.moneylife.in/article/mahindra-and-mahindras-unit-ssangyong-files-for-bankruptcy/62439.html
2020-11-30,"No negative surprises , auto sales numbers for November likely to show an uptick",https://www.moneycontrol.com/news/business/markets/no-negative-surprises-auto-sales-numbers-for-november-likely-to-show-an-uptick-6171141.html
2020-12-16,"M & M to increase price of passenger , commercial vehicles from Jan",https://www.prokerala.com/news/articles/a1112140.html
2020-12-10,"Companies allowing employees cash compensation , roll over of unused leaves in 2020",https://economictimes.indiatimes.com/jobs/leave-behind-2020-not-your-leaves/articleshow/79653232.cms
2020-12-15,"Mahindra to hike prices of passenger , commercial vehicles from January",https://www.indiatvnews.com/business/news-mahindra-to-hike-prices-of-passenger-commercial-vehicles-from-january-671614
2020-10-30,Hold Mahindra and Mahindra Financial Services ; target of Rs 140 : ICICI Direct,https://www.moneycontrol.com/news/business/stocks/hold-mahindra-and-mahindra-financial-services-target-of-rs-140-icici-direct-6040541.html
2020-12-11,"Top stocks to watch IRCTC , HDFC Bank , TCS , TVS Motor , Dalmia Bharat , UltraTech , ACC , Ambuja , and others",https://www.businessinsider.in/stock-market/news/top-stocks-to-watch-irctc-hdfc-bank-tcs-tvs-motor-dalmia-bharat-ultratech-acc-ambuja-and-others/articleshow/79672813.cms
2020-10-19,Mahindra All New Thar crosses 15000 bookings,https://www.business-standard.com/article/news-cm/mahindra-s-all-new-thar-crosses-15000-bookings-120101900437_1.html
2020-11-06,Mahindra car offers : Govt . employees can now avail discounts of up to ₹11 . 5k and other benefits,https://www.timesnownews.com/auto/car-news/article/mahindra-car-offers-govt-employees-can-now-avail-discounts-of-up-to-11-5k-and-other-benefits/678264
2020-10-06,Carmakers turn to subscription programmes to draw in buyers,https://economictimes.indiatimes.com/industry/auto/auto-news/carmakers-turn-to-subscription-programmes-to-draw-in-buyers/articleshow/78519221.cms
2020-10-10,"Expect banks to lend more to two - wheeler segment : HMSI , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/two-wheelers/motorcycles/expect-banks-to-lend-more-to-two-wheeler-segment-hmsi/78585131
2020-10-10,"The Old Story of Business : Towards a better capitalism , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/industry/the-old-story-of-business-towards-a-better-capitalism/78585165
2020-10-10,"Uber deploys over 1 , 000 electric sedans in Mumbai , 5 cities other cities , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/aftermarket/uber-deploys-over-1000-electric-sedans-in-mumbai-5-cities-other-cities/78584902
2020-10-10,"Honda Motorcycle & Scooter India working on entry motorcycles to shore volumes , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/two-wheelers/motorcycles/honda-motorcycle-scooter-india-working-on-entry-motorcycles-to-shore-volumes/78584995
2020-10-10,"Manufacturing sector too can adopt WFH policy : Vikram Kirloskar , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/industry/manufacturing-sector-too-can-adopt-wfh-policy-vikram-kirloskar/78585223
2020-10-10,"Mahindra & Mahindra Ltd .: Bharat pulling India : Tractor makers struggling to keep up with demand , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/automotive/farm-equipment/bharat-pulling-india-tractor-makers-struggling-to-keep-up-with-demand/78584858
2020-10-10,"Govt mulling news SOPs as metro services see sharp increase in ridership , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/industry/govt-mulling-news-sops-as-metro-services-see-sharp-increase-in-ridership/78585116
2020-10-10,"electric delivery vehicle : Amazon introduces 1st custom electric delivery vehicle , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/commercial-vehicle/lcv/amazon-introduces-1st-custom-electric-delivery-vehicle/78587661
2020-10-10,"Audi Mexico : Audi plant in Mexico closed over unpaid bills , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/passenger-vehicle/cars/audi-plant-in-mexico-closed-over-unpaid-bills/78586889
2020-10-10,"basf : BASF sees swing to multi - billion euro loss in 3Q , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/industry/basf-sees-swing-to-multi-billion-euro-loss-in-3q/78589174
2020-10-10,"Auto inventory : Auto sector hopes for quick recovery in upcoming festive season : Emkay , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/industry/auto-sector-hopes-for-quick-recovery-in-upcoming-festive-season-emkay/78587127
2020-10-10,"Michigan auto firms : Trump steel tariffs bring job losses to swing state Michigan , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/auto-components/trump-steel-tariffs-bring-job-losses-to-swing-state-michigan/78586029
2020-10-10,"Auto stocks : Why M & M and Hero Moto look better bets to play the auto story , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/auto-finance/why-mm-and-hero-moto-look-better-bets-to-play-the-auto-story/78589225
2020-10-10,"Tax waiver for private school buses , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/commercial-vehicle/mhcv/tax-waiver-for-private-school-buses/78588442
2020-10-10,"India fuel demand : India September fuel demand posts first monthly gain since June , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/oil-and-lubes/indias-september-fuel-demand-posts-first-monthly-gain-since-june/78585990
2020-10-10,"cab drivers : Hyderabad cab drivers out of business due to COVID - 19 pandemic , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/aftermarket/hyderabad-cab-drivers-out-of-business-due-to-covid-19-pandemic/78586155
2020-10-10,"E - invoicing major GST reform for ease of doing business : Finance secretary , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/policy/e-invoicing-major-gst-reform-for-ease-of-doing-business-finance-secretary/78589604
2020-10-10,"international driving licence : Govt to facilitate renewal of international driving licence for citizens who are abroad , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/aftermarket/govt-to-facilitate-renewal-of-international-driving-licence-for-citizens-who-are-abroad/78591930
2020-10-10,"Car charging : Daimler labour chief urges lawmakers to promote car charging , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/passenger-vehicle/cars/daimler-labour-chief-urges-lawmakers-to-promote-car-charging/78592139
2020-10-10,"Mercedes electric car : Mercedes - Benz may assemble electric cars in India , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/passenger-vehicle/cars/mercedes-benz-may-assemble-electric-cars-in-india/78589567
2020-10-10,"Nissan Magnite : Nissan to unveil Magnite to global audience on October 21 , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/passenger-vehicle/uv/nissan-to-unveil-magnite-to-global-audience-on-october-21/78592318
2020-10-10,"e - way bills : Business with turnover of over Rs 100 crore to generate e - invoice for B2B deals from Jan , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/auto-finance/business-with-turnover-of-over-rs-100-crore-to-generate-e-invoice-for-b2b-deals-from-jan/78589778
2020-10-10,"Moratorium period exceeding six months may result in vitiating overall credit discipline : RBI to SC , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/auto-finance/moratorium-period-exceeding-six-months-may-result-in-vitiating-overall-credit-discipline-rbi-to-sc/78589272
2020-10-10,"EV investments : Telangana in race to attract Tesla - like EV giants , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/industry/telangana-in-race-to-attract-tesla-like-ev-giants/78592477
2020-10-10,"Festive auto sales : Maruti readies for festive celebrations but with caution , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/passenger-vehicle/cars/maruti-readies-for-festive-celebrations-but-with-caution/78592636
2020-10-10,"Mumbai BEST buses : Mumbai BEST presents Rs 1 , 887 crore deficit budget for 2021 - 22 , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/commercial-vehicle/mhcv/mumbais-best-presents-rs-1887-crore-deficit-budget-for-2021-22/78594949
2020-10-10,"Truck rental rates : Truck rental rates rise for first time since April , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/commercial-vehicle/mhcv/truck-rental-rates-rise-for-first-time-since-april/78594726
2020-10-10,"Indian auto industry : Goyal holds talks with auto industry players , aims for 20 % modal share by 2021 - 22 , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/industry/goyal-holds-talks-with-auto-industry-players-aims-for-20-modal-share-by-2021-22/78593533
2020-10-10,"hydrogen fuel cell : CSIR , KPIT conduct successful trial runs of hydrogen fuel cell prototype car , Auto News , ET Auto",https://auto.economictimes.indiatimes.com/news/passenger-vehicle/cars/csir-kpit-conduct-successful-trial-runs-of-hydrogen-fuel-cell-prototype-car/78594170
2020-12-21,M & M Shares Slip 2 % On Tractor Prices Hike,https://www.moneycontrol.com/news/business/stocks/mm-shares-slip-2-on-tractors-prices-hike-6251681.html
2020-11-11,M & M share rises 4 % after Q2 earnings beat estimates,https://www.businesstoday.in/markets/company-stock/mahindra-mahindra-share-rises-q2-earnings-beat-estimates/story/421681.html
2020-11-01,Mahindra commences deliveries of new Thar SUV ; auctions first one for COVID - 19 relief,https://economictimes.indiatimes.com/industry/auto/cars-uvs/mahindra-commences-deliveries-of-new-thar-suv-auctions-first-one-for-covid-19-relief/articleshow/78982916.cms
2020-12-21,"Mahindra & Mahindra Farm Equipment Sector to increase price of tractors from Jan 1 , 2021",http://www.equitybulls.com/admin/news2006/news_det.asp?id=279740
2020-10-19,"Mahindra All - New Thar Crosses 15 , 000 Bookings",http://www.equitybulls.com/admin/news2006/news_det.asp?id=275565
2020-12-02,"PV sales growth sustains on pent - up demand , festive high",https://indianexpress.com/article/business/economy/pv-sales-growth-sustains-on-pent-up-demand-festive-high-7076111/
2020-11-24,M & M uses this technique to improve vehicle design,https://www.ummid.com/news/2020/november/24.11.2020/mahindra-uses-this-technique-to-improve-vehicle-design.html
2020-12-15,"M & M to increase price for PVs , CVs from January 1 - The Hindu BusinessLine",https://www.thehindubusinessline.com/economy/logistics/mm-to-price-increase-for-pvs-and-cvs-from-january-1/article33337546.ece
2020-12-15,Mahindra Korean arm Ssangyong misses Rs 480 crore loan repayment to JP Morgan,https://www.businesstoday.in/sectors/auto/mahindra-korean-arm-ssangyong-misses-rs-480-crore-loan-repayment-to-jp-morgan/story/424973.html
2020-12-16,"Market Live Updates , Sensex Today : Sensex , Nifty Touch Record Highs Led By Auto , Energy Stocks Today ( December 16 , 2020 )",https://www.ndtv.com/business/share-market-live-updates-sensex-today-nifty-bse-nse-stock-market-latest-news-16-december-2020-2339195
2020-12-23,South Korea SsangYong Files for Bankruptcy,https://www.autoweek.com/news/industry-news/a35045132/south-koreas-ssangyong-files-for-bankruptcy/
2020-12-10,Mahindra & Mahindra Ltd expects supply disruptions in the Automotive Sector due to shortage of micro - processors,http://www.equitybulls.com/admin/news2006/news_det.asp?id=279376
2020-12-16,Take A Look At The Discounts Carmakers Have Rolled Out In December,https://www.moneycontrol.com/news/technology/auto/car-makers-roll-out-discounts-in-december-to-keep-up-the-tempo-6232551.html
2020-11-17,Mahindra & Mahindra - Q2 FY21 Result Update - ICICI Direct,http://www.equitybulls.com/admin/news2006/news_det.asp?id=278558
2020-12-01,"Mahindra Farm Equipment Sector Sells 31 , 619 Units in India during November 2020",http://www.equitybulls.com/admin/news2006/news_det.asp?id=279054
2020-12-26,How Mahindra gameplan to become a global SUV player with Ssangyong backfired,https://economictimes.indiatimes.com/markets/stocks/news/how-mahindras-gameplan-to-become-a-global-suv-player-with-ssangyong-backfired/articleshow/79962558.cms
2020-12-25,How Mahindra gameplan to become a global SUV player with Ssangyong backfired,https://economictimes.indiatimes.com/industry/auto/auto-news/how-mahindras-gameplan-to-become-a-global-suv-player-with-ssangyong-backfired/articleshow/79957606.cms
2020-10-02,M & M unveils all - new Thar SUV,https://www.prokerala.com/news/articles/a1088209.html
2020-10-02,M & M unveils all - new Thar SUV - Daijiworld . com,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=757080
2020-12-21,South Korea s SsangYong Motor Files For Receivership As It Misses Loan Repayment,http://www.businessworld.in/article/South-Korea-s-SsangYong-Motor-Files-For-Receivership-As-It-Misses-Loan-Repayment/21-12-2020-356328/
2020-12-15,"Mahindra to hike prices of passenger , commercial vehicles from January",https://www.dailyexcelsior.com/mahindra-to-hike-prices-of-passenger-commercial-vehicles-from-january/
2020-12-22,"Stocks in Focus on December 22 : Mahindra & Mahindra , Tata Motors , Lupin Limited , Engineers India to Kolte - Patil Developers ; here are the 5 Newsmakers of the Day",https://www.msn.com/en-in/money/markets/stocks-in-focus-on-december-22-mahindra-mahindra-tata-motors-lupin-limited-engineers-india-to-kolte-patil-developers-here-are-the-5-newsmakers-of-the-day/ar-BB1c7YDW
2020-12-15,M & M Arm SsangYong Motor Co Misses Loan Repayments Worth Around Rs 408 Crore,https://www.moneycontrol.com/news/technology/auto/mm-arm-ssangyong-motor-co-misses-loan-repayments-worth-around-rs-408-crore-6229241.html
2020-12-16,M & M planned price hikes eclipse debt default by Ssangyong,https://www.businessinsider.in/stock-market/news/mahindra-to-increase-price-of-passenger-commercial-vehicles-from-january-1/articleshow/79751500.cms
2020-12-16,M & M Share Price Rises 3 % After Price Hike,https://www.moneycontrol.com/news/business/stocks/mm-share-price-rises-3-after-price-hike-6232741.html
2020-12-23,Ssangyong : Will SsangYong bankruptcy hurt M & M ? - The Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/ssangyong-bankruptcy-wont-hurt-mahindra-say-analysts/articleshow/79885881.cms
2020-12-15,M & M arm SsangYong Motor Co misses loan repayments worth around Rs 408 cr,https://www.dailyexcelsior.com/mm-arm-ssangyong-motor-co-misses-loan-repayments-worth-around-rs-408-cr/
2020-12-15,"M & M to increase price of vehicles from Jan 1 , 2021",http://www.equitybulls.com/admin/news2006/news_det.asp?id=279564
2020-12-21,South Korea SsangYong Motor files for receivership as it misses loan repayment,https://in.reuters.com/article/mahindra-ssangyong-motor-bankruptcy/south-koreas-ssangyong-motor-files-for-receivership-as-it-misses-loan-repayment-idINKBN28V0WW
2020-11-01,"Mahindra reports 2 % increase in tractor sales to 46 , 558 units in Oct",https://www.business-standard.com/article/companies/mahindra-reports-2-increase-in-tractor-sales-to-46-558-units-in-oct-120110100456_1.html
2020-12-22,Mahindra & Mahindra - owned SsangYong Motor files for bankruptcy after defaulting on loans worth Rs 602 crore,https://www.timesnownews.com/business-economy/companies/article/mahindra-mahindra-owned-ssangyong-motor-files-for-bankruptcy-after-defaulting-on-loans-worth-rs-602-crore/697513
2020-11-18,"Markets end at fresh high , Sensex closes above 44K for first time",https://www.prokerala.com/news/articles/a1103338.html
2020-11-18,"Markets end at fresh high , Sensex closes above 44K for first time",http://www.daijiworld.com/news/newsDisplay.aspx?newsID=772775
2020-12-03,"Stocks in focus : Bharti Airtel , Apollo Hospital , Wipro , M & M , Reliance Capital , Phoenix Mills",https://www.financialexpress.com/market/bharti-airtel-apollo-hospital-enterprises-wipro-mahindra-and-mahindra-reliance-capital-phoenix-mills-bharti-infratel-stocks-in-focus/2142085/
2020-12-16,M & M Korean arm SsangYong Motor Company defaults on loan repayments worth Rs 408 cr,https://www.timesnownews.com/business-economy/companies/article/mm-korean-arm-ssangyong-motor-company-defaults-on-loan-repayments-worth-rs-408-cr/695100
2020-12-16,"Hero MotoCorp to hike prices by up to Rs 1 , 500 from Jan 1",https://www.businesstoday.in/current/corporate/hero-motocorp-to-hike-prices-by-up-to-rs-1500-from-jan-1/story/425137.html
2020-11-11,"Sensex , Nifty scale record highs on COVID - 19 vaccine hopes",https://www.businesstoday.in/markets/stocks/sensex-nifty-record-highs-on-covid-vaccine-hopes/story/421677.html
2020-11-19,52 - week high : Stock market update : 93 stocks hit 52 - week highs on NSE,https://economictimes.indiatimes.com/markets/stocks/news/stock-market-update-93-stocks-hit-52-week-highs-on-nse/articleshow/79297327.cms
2020-11-18,"Sensex Today | Sensex rises 227 points , ends at record high above 44k ; Nifty settles above 12 , 900 for first time",https://www.timesnownews.com/business-economy/markets/article/sensex-rises-227-points-ends-at-record-high-above-44k-nifty-settles-above-12900-for-first-time/683387
2020-12-10,"M & M expects drop in production , sales volume at auto division & MVML in last quarter",https://indianexpress.com/article/business/companies/mahindra-and-mahindra-mm-expects-drop-in-production-sales-volume-at-auto-division-mvml-in-last-quarter-7099059/
2020-11-18,"Sharp rebound in markets , Sensex reclaims 44 , 000 level ( Ld )",https://www.prokerala.com/news/articles/a1103274.html
2020-11-18,Mahindra & Mahindra shares jump 11 % to hit 52 - week high,https://www.prokerala.com/news/articles/a1103447.html
2020-11-18,Mahindra & Mahindra shares jump 11 % to hit 52 - week high,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=772881
2020-11-18,"Sharp rebound in markets , Sensex reclaims 44 , 000 level",http://www.daijiworld.com/news/newsDisplay.aspx?newsID=772723
2020-10-02,"Mahindra launches the all - new Thar , starting at ₹9 . 80 lakh - The Hindu BusinessLine",https://www.thehindubusinessline.com/companies/mahindra-launches-the-all-new-thar-starting-at-980-lakh/article32751365.ece
2020-12-02,"Mahindra Auto Sector sells 42 , 731 vehicles in November",https://www.pressreleasepoint.com/mahindra-auto-sector-sells-42731-vehicles-november
2020-11-01,"Mahindra Farm Equipment Sector Sells 45 , 588 Units in India during October 2020",http://www.equitybulls.com/admin/news2006/news_det.asp?id=276631
2020-12-19,Timeless Mahindra : Adil Jal Darukhanawala on the history of the iconic jeep and how it is intertwined with a free India,https://www.msn.com/en-in/money/topstories/timeless-mahindra-adil-jal-darukhanawala-on-the-history-of-the-iconic-jeep-and-how-it-is-intertwined-with-a-free-indias/ar-BB1c3I6F
2020-12-19,Timeless Mahindra : Adil Jal Darukhanawala on the history of the iconic jeep and how it is intertwined with a free India,https://www.msn.com/en-in/money/topstories/timeless-mahindra-adil-jal-darukhanawala-on-the-history-of-the-iconic-jeep-and-how-it-is-intertwined-with-a-free-india-s/ar-BB1c3I6F
2020-12-19,Timeless Mahindra : Adil Jal Darukhanawala on the history of the iconic jeep and how it is intertwined with a free India,https://www.firstpost.com/living/timeless-mahindra-adil-jal-darukhanawala-on-the-history-of-the-iconic-jeep-and-how-it-is-intertwined-with-a-free-indias-9091411.html
2020-10-02,Mahindra & Mahindra celebrates 75th anniversary by launching new Thar,https://www.autocarpro.in/news-national/mahindra-&-mahindra-celebrates-75th-anniversary-by-launching-new-thar-77351
2020-12-11,"Stocks in news : Kotak Mahindra Bank , TCS , Bank of Baroda , Muthoot Finance , Coal India , United Spirits",https://www.businesstoday.in/markets/stocks/stocks-to-watch-today-on-december-11-kotak-mahindra-bank-tcs-bank-of-baroda-muthoot-finance-coal-india-united-spirits/story/424584.html
2020-12-01,"Equity indices open in green , Nifty above 13 , 000",https://www.prokerala.com/news/articles/a1107298.html
2020-12-16,"Top stocks to watch IDBI Bank , PNB Bank , Axis Bank , M & M , Embassy REIT , PVR , and others",https://www.businessinsider.in/stock-market/news/top-stocks-to-watch-idbi-bank-pnb-bank-axis-bank-mm-embassy-reit-pvr-and-others/articleshow/79750662.cms
2020-12-08,"Top Buy And Sell Ideas By Mitessh Thakkar , Sudarshan Sukhani For Short Term",https://www.moneycontrol.com/news/business/stocks/top-buy-and-sell-ideas-by-mitessh-thakkar-sudarshan-sukhani-for-short-term-6202241.html
2020-12-04,52 - week high : Stock market update : 144 stocks hit 52 - week highs on NSE,https://economictimes.indiatimes.com/markets/stocks/news/stock-market-update-144-stocks-hit-52-week-highs-on-nse/articleshow/79562087.cms
2020-12-08,"Equity indices open in green , Sensex hits new high",https://www.prokerala.com/news/articles/a1109597.html
